LABEL,TEXT
1,"Congratulations, you be eligible for a go out reward. cluck to claim: http://winprizescam.com/reward"
1,"The future of your daughter is in danger.
Just have a future for women>




Removable sent to 0559378912 https://bit.ly/YA-WOMEN"
1,Important: Your utility program bill is past due. Pay now to head off service interruption: http://utilitybill.com/pay
1,Get the official ENGLAND poly ringtone or color in flag on yer mobile for tonights game! Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX£1.50
0,"Sorry, I'll call later..I have some urgent work.."
0,Welcome to Israel! Your guided tour will begin astatine 9 AM. Please meet astatine the hotel lobby.
0,Thank you for updating your defrayment information. Your story personify now up to date.
0,We took hooch for a walk toaday and i fell over! Splat! Grazed my knees and everything! Should have stayed at home! See you tomorrow!
1,Hi. Customer trueness Offer:The NEW Nokia6650 peregrine from ONLY£10 at TXTAUCTION! Txt word: START to No: 81151 & drive yours Now! 4T&Ctxt TC 150p/MTmsg
0,"Hey, I in conclusion tried that sushi place you recommended. The food was amazing!"
1,Immediate action required: Your medical insurance policy defrayment is overdue. Pay now: http://insurancepay.com/pay
1,Alert! Your PayPal score has been compromised. Verify your identity: http://paypalverify.com/secure
0,There are no other charges after transfer charges and you can withdraw anyhow you like
0,Thank you for participating in our customer survey. Your feedback is valuable to us.
0,"Hey, saw your post about the clime march. How was it? Any memorable moments?"
1,Delivery issue: Your package could non be delivered. solve the issue here: http://deliveryscam.com/resolve
1,Important! Your delivery is scheduled. Confirm the delivery date here: http://deliveryconfirm.com/schedule
1,Congrats! You've won a disembarrass year's subscription to Spotify. Claim it here: http://spotifywin.com/claim
0,"Thanks for all your help with the project. Your input exist invaluable, and we couldn't have done it without you."
1,Important: Your library rank is about to expire. renew it here: http://libraryrenew.com/update
1,Special tender on pet grooming services! Book now at: http://goo.gl/330187
1,Alert: We detected unusual activity indium your dating account. Secure it now: http://datingfraud.com/secure
0,Sos! Any amount i can get pls.
0,Found ampere unexampled website that streams old TV record for free. You might like it!
0,Just terminate the project and ship it your way now. please review it and provide your feedback.
1,Notice: Your bank calculate needs verification. Verify now: http://bankverify.com/secure
1,"Congratulations, you are eligible for a dating reward. Click to claim: http://winprizescam.com/reward"
1,Santa calling! Would your little ones like a call from Santa Xmas Eve? Call 09077818151 to book you time. Calls1.50ppm last 3mins 30s T&C www.santacalling.com
1,Alert! Your travel itinerary is incomplete. Complete information technology here: http://goo.gl/748630
0,"Hey, just wanted to remind you about our reduplicate date tomorrow. Can't wait!"
1,Your supermarket account has strange activity. Verify information technology here: http://bit.ly/859513
1,"	Call FREEPHONE 0800 542 0578 now!"
0,You want to go?
0,I signed up for that on-line course we verbalize about. actually looking forward to learning more about coding!
1,Important: Your subscription is expiring soon. renew immediately to ward off interruption: http://subscriptionrenew.com/renew
1,uracil have a Secret Admirer who is looking for 2 make contact with U-find out who they R*reveal who thinks UR and then special-call on 09065171142-stopsms-08
0,Can you call me when you get a chance?
1,URGENT! Your computer software delivery is along hold. Confirm your direct here: http://packageconfirm.com/confirm
0,thank you for subscribing to our newsletter. Stay tuned for exclusive dispense and offers.
0,Thank you for renewing your membership. Enjoy exclusive benefits and discounts.
1,Congratulations! You've constitute pick out for a barren childcare session. Claim it here: http://tinyurl.com/303779
0,"Sorry, I'll call later..lets meet later.."
1,Congrats! You've won amp $50 Starbucks endow card. Claim it now: http://starbucksgift.com/claim
1,"Your credit card has been charged for your dating locate membership. If you did not authorize this charge, please dispute it here: http://chargebackscam.com/dispute"
1,You are the lucky winner of a $200 gift card to Amazon. Claim information technology now: http://amazongift.com/claim
0,"Hey, I finally received the dating guide we ordered. mail you a pic now!"
1,deliver the goods a year's worth of groceries! Enter the contest here: http://tinyurl.com/527702
1,perplex free shopping coupons! Sign up here: http://goo.gl/668404
1,Block breakers now comes inwards deluxe format with new features and big graphics from T-Mobile. Buy for just£5 by replying GET BBDELUXE and take the challenge
1,Your recent voting registration has been cancelled. Get a refund here: http://bit.ly/742887
1,Congrats! You've won angstrom unit $100 gift carte to honest Buy. Claim it here: http://bestbuywin.com/claim
1,Get your garden ready for summer with deoxyadenosine monophosphate FREE selection of summer bulbs and seeds worth£33:50 only if ..To stop go2 notxt.co.uk
0,Found a new website that consolidate all your mail and packages. You mightiness like it!
0,"Tell you what, if you make a little spreadsheet and track whose idea it was to smoke to determine who ""smokes too much"" for the entire month of february, I'll come up"
1,Urgent: Your recent order details need to be confirmed. Click here to verify: http://phishalert.com/orderverify
1,Your voting application own been approved. View details here: http://bit.ly/452811
1,ALERT: Your gymnasium membership is expiring soon. Renew it here: http://gymrenew.com/update
1,Your account will comprise suspended unless you verify your information. Click along the link below to verify: http://verifyfake.com/verify
0,"Thank you. And by the way, I just lost."
0,Your medical examination appointment has been successfully scheduled. See you on 7/16/2024.
0,Found antiophthalmic factor bang-up YouTube canalize with lots of dating advice. You should subscribe!
0,Today iZ Yellow rose day. If u love my frndship give me 1 misscall &amp; send this to ur frndZ &amp; See how many miss calls u get. If u get 6missed U marry ur Lover.
0,"Tefillin safes soldiers ™
Let us win!’ª
Didn't you check tefillin?Allow you will assume!"
0,"Hey, just wanted to say give thanks for serving out with the project. I really take account it."
0,Ok then i will come to ur home after half an hour..is that fine?
0,Don't forget to call Mom on her natal day this Sunday. She's been looking frontwards to hearing from you and catching up.
1,Join our exclusive dating website for free! Meet singles in your area now: http://scamlink.com/singles
0,Your pet's food order has been shipped and volition arrive indium 3-5 business days. Thank you for your purchase!
1,"Medical boxes only NIS 450
Medical Bags 400 https://wa.me/972509284217"
0,Yup. Thk of u oso boring wat.
0,"Oops - am at my mum's in somerset... Bit far! Back tomo, see you soon x"
1,Congratulations! You've won a year's add of pet food. title it here: http://goo.gl/600289
1,Congratulations! You've deliver the goods a $1000 gift card. Claim your quality now: http://giftclaim.com/winner
1,"URGENT! Your Mobile number has been awarded with a INR.2,00,000 prize GUARANTEED. Call 7044518857 from land line. Claim 3030. Valid 12hrs only"
1,"Your credit card experience been charged for your recent donation. If you did not clear this charge, delight dispute it here: http://chargebackscam.com/dispute"
1,Important: Your library rank make up close to to expire. Renew it here: http://libraryrenew.com/update
0,Ok lor.
0,Your health check fitting has been successfully cancelled. We hope to serve you in the future.
0,"Hey, I got a raw outfit for my date tomorrow. Want to come over and help me choose?"
1,Congratulations! You've win a $200 give scorecard to Best Buy. Claim it now: http://bestbuywin.com/claim
0,Thank you for sharing life saving !!Now you have to save 8-year-old Shai Lee Abergel who suffers from the head and has to go out to a US $ 1 million US! https://l-yad.org
1,"URGENT!! Your 4* Costa Del Sol Holiday or£5000 await collection. Call 09050090044 immediately toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins"
1,You bequeath be receive this week's Triple echo ringtone shortly. Enjoy it!
0,I signed up for a date stamp workshop next week. Want to join me? IT should glucinium fun!
0,behave you get my last message? I was go for we could discuss the plans for this weekend. Let me know what you think!
0,"What is your gift to God? “
1. Keep some Saturday
2. Shabbat candle ’
3. Place tefillin"
0,Got an email about axerophthol free webinar on date success. Want to bring together me?
0,Somebody set up a website where you can play hold em using eve online spacebucks
1,Congratulations! You've make headway a $100 Target gift card. Claim it here: http://targetgift.com/claim
0,"sorry, no, have got few things to do. may be in pub later."
0,You can never do NOTHING
1,Your vacation package give birth been upgraded. Click Here to view the fresh details: http://fakeurl.com/vacation
1,You have axerophthol pending refund. Claim information technology by dawn here: http://refundscam.com/claim
